PlotTag,Species4,SppCommon,DBHClass,DBHmid,StemCount,TotalSaplings,TotalSeedlings,SapAreaha,Species2,Year,TreeStatus,PlotGrid,UTM.Easting,UTM.Northing,"Transect No.",PlotRadiusm,PlotAreaha,Elevationm,Aspectdeg,Slopeper,FirstMeasured,SecondMeasured,ThirdMeasured,Time9505yr,Time0515yr,ElevB,foresttype
p023,ACPE,"striped maple",8to10cm,9,0,1,8,0.0024,STM,1995,1,Core,279500,4869400,795,12.62,0.05,640,224,6.15519312485761,1995,2005,2015,10,10,M,NH.wood
p023,FRAM,"white ash",8to10cm,9,0,3,3,0.0024,WA,1995,1,Core,279500,4869400,795,12.62,0.05,640,224,6.15519312485761,1995,2005,2015,10,10,M,NH.wood
p023,BEAL,"yellow birch",8to10cm,9,0,0,1,0.0024,YB,1995,1,Core,279500,4869400,795,12.62,0.05,640,224,6.15519312485761,1995,2005,2015,10,10,M,NH.wood
p024,FAGR,beech,8to10cm,9,0,19,4,0.0024,AB,1995,1,Core,279500,4869300,795,12.62,0.05,630,249,7.72384234994304,1995,2005,2015,10,10,M,NH.wood
p024,ACSP,"mountain maple",8to10cm,9,0,0,1,0.0024,MM,1995,1,Core,279500,4869300,795,12.62,0.05,630,249,7.72384234994304,1995,2005,2015,10,10,M,NH.wood
p024,ACSA,"sugar maple",8to10cm,9,0,0,1,0.0024,SM,1995,1,Core,279500,4869300,795,12.62,0.05,630,249,7.72384234994304,1995,2005,2015,10,10,M,NH.wood
p024,ACPE,"striped maple",8to10cm,9,0,5,2,0.0024,STM,1995,1,Core,279500,4869300,795,12.62,0.05,630,249,7.72384234994304,1995,2005,2015,10,10,M,NH.wood
p025,FAGR,beech,8to10cm,9,0,21,9,0.0024,AB,1995,1,Core,279500,4869100,795,12.62,0.05,620,25,3.63770591600794,1995,2005,2015,10,10,L,NH.wood
p025,ABBA,"balsam fir",8to10cm,9,0,0,1,0.0024,BF,1995,1,Core,279500,4869100,795,12.62,0.05,620,25,3.63770591600794,1995,2005,2015,10,10,L,NH.wood
p025,PIRU,"red spruce",8to10cm,9,0,0,1,0.0024,RS,1995,1,Core,279500,4869100,795,12.62,0.05,620,25,3.63770591600794,1995,2005,2015,10,10,L,NH.wood
p025,ACPE,"striped maple",8to10cm,9,0,2,4,0.0024,STM,1995,1,Core,279500,4869100,795,12.62,0.05,620,25,3.63770591600794,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,8to10cm,9,0,26,16,0.0024,AB,1995,1,Core,279500,4869000,795,12.62,0.05,620,180,8.7488663525924,1995,2005,2015,10,10,L,NH.wood
p026,ACPE,"striped maple",8to10cm,9,0,0,2,0.0024,STM,1995,1,Core,279500,4869000,795,12.62,0.05,620,180,8.7488663525924,1995,2005,2015,10,10,L,NH.wood
p026,BEAL,"yellow birch",8to10cm,9,0,1,2,0.0024,YB,1995,1,Core,279500,4869000,795,12.62,0.05,620,180,8.7488663525924,1995,2005,2015,10,10,L,NH.wood
p027,FAGR,beech,8to10cm,9,0,0,2,0.0024,AB,1995,1,Core,279500,4868800,795,12.62,0.05,555,152,8.16292848861025,1995,2005,2015,10,10,L,NH.wood
p027,ACPE,"striped maple",8to10cm,9,0,0,5,0.0024,STM,1995,1,Core,279500,4868800,795,12.62,0.05,555,152,8.16292848861025,1995,2005,2015,10,10,L,NH.wood
p027,BEAL,"yellow birch",8to10cm,9,0,0,5,0.0024,YB,1995,1,Core,279500,4868800,795,12.62,0.05,555,152,8.16292848861025,1995,2005,2015,10,10,L,NH.wood
p028,PIRU,"red spruce",8to10cm,9,0,2,2,0.0024,RS,1995,1,Core,279500,4868700,795,12.62,0.05,540,196,22.7194425798742,1995,2005,2015,10,10,L,NH.high
p028,ACSA,"sugar maple",8to10cm,9,0,0,2,0.0024,SM,1995,1,Core,279500,4868700,795,12.62,0.05,540,196,22.7194425798742,1995,2005,2015,10,10,L,NH.high
p028,ACPE,"striped maple",8to10cm,9,0,0,4,0.0024,STM,1995,1,Core,279500,4868700,795,12.62,0.05,540,196,22.7194425798742,1995,2005,2015,10,10,L,NH.high
p029,FAGR,beech,8to10cm,9,0,3,2,0.0024,AB,1995,1,Core,279500,4868500,795,12.62,0.05,490,168,19.9214782415618,1995,2005,2015,10,10,L,NH.wood
p029,ACSA,"sugar maple",8to10cm,9,0,1,3,0.0024,SM,1995,1,Core,279500,4868500,795,12.62,0.05,490,168,19.9214782415618,1995,2005,2015,10,10,L,NH.wood
p029,ACPE,"striped maple",8to10cm,9,0,0,8,0.0024,STM,1995,1,Core,279500,4868500,795,12.62,0.05,490,168,19.9214782415618,1995,2005,2015,10,10,L,NH.wood
p029,BEAL,"yellow birch",8to10cm,9,0,0,4,0.0024,YB,1995,1,Core,279500,4868500,795,12.62,0.05,490,168,19.9214782415618,1995,2005,2015,10,10,L,NH.wood
p030,FAGR,beech,8to10cm,9,0,1,0,0.0024,AB,1995,1,Core,279500,4868400,795,12.62,0.05,450,226,11.3935608301645,1995,2005,2015,10,10,L,NH.wood
p030,PIRU,"red spruce",8to10cm,9,0,0,1,0.0024,RS,1995,1,Core,279500,4868400,795,12.62,0.05,450,226,11.3935608301645,1995,2005,2015,10,10,L,NH.wood
p030,ACSA,"sugar maple",8to10cm,9,0,1,1,0.0024,SM,1995,1,Core,279500,4868400,795,12.62,0.05,450,226,11.3935608301645,1995,2005,2015,10,10,L,NH.wood
p030,ACPE,"striped maple",8to10cm,9,0,0,5,0.0024,STM,1995,1,Core,279500,4868400,795,12.62,0.05,450,226,11.3935608301645,1995,2005,2015,10,10,L,NH.wood
p031,FAGR,beech,8to10cm,9,0,1,0,0.0024,AB,1995,1,Core,279500,4868200,795,12.62,0.05,450,346,10.6280786168929,1995,2005,2015,10,10,L,NH.high
p031,ABBA,"balsam fir",8to10cm,9,0,4,6,0.0024,BF,1995,1,Core,279500,4868200,795,12.62,0.05,450,346,10.6280786168929,1995,2005,2015,10,10,L,NH.high
p031,ACSP,"mountain maple",8to10cm,9,0,1,0,0.0024,MM,1995,1,Core,279500,4868200,795,12.62,0.05,450,346,10.6280786168929,1995,2005,2015,10,10,L,NH.high
p031,PIRU,"red spruce",8to10cm,9,0,9,2,0.0024,RS,1995,1,Core,279500,4868200,795,12.62,0.05,450,346,10.6280786168929,1995,2005,2015,10,10,L,NH.high
p031,BEAL,"yellow birch",8to10cm,9,0,1,0,0.0024,YB,1995,1,Core,279500,4868200,795,12.62,0.05,450,346,10.6280786168929,1995,2005,2015,10,10,L,NH.high
p032,FAGR,beech,8to10cm,9,0,2,1,0.0024,AB,1995,1,Core,279500,4868100,795,12.62,0.05,490,340,30.7852461386653,1995,2005,2015,10,10,L,NH.wood
p032,ACSA,"sugar maple",8to10cm,9,0,1,0,0.0024,SM,1995,1,Core,279500,4868100,795,12.62,0.05,490,340,30.7852461386653,1995,2005,2015,10,10,L,NH.wood
p032,ACPE,"striped maple",8to10cm,9,0,0,2,0.0024,STM,1995,1,Core,279500,4868100,795,12.62,0.05,490,340,30.7852461386653,1995,2005,2015,10,10,L,NH.wood
p033,FAGR,beech,8to10cm,9,0,3,2,0.0024,AB,1995,1,Core,279500,4867900,795,12.62,0.05,565,4,35.7395613211714,1995,2005,2015,10,10,L,NH.wood
p033,ACPE,"striped maple",8to10cm,9,0,0,1,0.0024,STM,1995,1,Core,279500,4867900,795,12.62,0.05,565,4,35.7395613211714,1995,2005,2015,10,10,L,NH.wood
p034,ACSP,"mountain maple",8to10cm,9,0,1,5,0.0024,MM,1995,1,Core,279500,4867800,795,12.62,0.05,600,25,28.1767498196148,1995,2005,2015,10,10,L,NH.high
p034,PIRU,"red spruce",8to10cm,9,0,5,0,0.0024,RS,1995,1,Core,279500,4867800,795,12.62,0.05,600,25,28.1767498196148,1995,2005,2015,10,10,L,NH.high
p034,ACSA,"sugar maple",8to10cm,9,0,0,6,0.0024,SM,1995,1,Core,279500,4867800,795,12.62,0.05,600,25,28.1767498196148,1995,2005,2015,10,10,L,NH.high
p034,ACPE,"striped maple",8to10cm,9,0,4,0,0.0024,STM,1995,1,Core,279500,4867800,795,12.62,0.05,600,25,28.1767498196148,1995,2005,2015,10,10,L,NH.high
p035,FAGR,beech,8to10cm,9,0,3,2,0.0024,AB,1995,1,Core,279500,4867600,795,12.62,0.05,620,6,21.7425903953312,1995,2005,2015,10,10,L,NH.high
p035,ACSP,"mountain maple",8to10cm,9,0,2,4,0.0024,MM,1995,1,Core,279500,4867600,795,12.62,0.05,620,6,21.7425903953312,1995,2005,2015,10,10,L,NH.high
p035,PIRU,"red spruce",8to10cm,9,0,0,1,0.0024,RS,1995,1,Core,279500,4867600,795,12.62,0.05,620,6,21.7425903953312,1995,2005,2015,10,10,L,NH.high
p035,ACSA,"sugar maple",8to10cm,9,0,3,7,0.0024,SM,1995,1,Core,279500,4867600,795,12.62,0.05,620,6,21.7425903953312,1995,2005,2015,10,10,L,NH.high
p035,ACPE,"striped maple",8to10cm,9,0,1,1,0.0024,STM,1995,1,Core,279500,4867600,795,12.62,0.05,620,6,21.7425903953312,1995,2005,2015,10,10,L,NH.high
p037,ABBA,"balsam fir",8to10cm,9,0,3,6,0.0024,BF,1995,1,Core,279500,4867300,795,12.62,0.05,675,56,18.935368937257,1995,2005,2015,10,10,M,NH.high
p037,ACSP,"mountain maple",8to10cm,9,0,8,0,0.0024,MM,1995,1,Core,279500,4867300,795,12.62,0.05,675,56,18.935368937257,1995,2005,2015,10,10,M,NH.high
p037,PIRU,"red spruce",8to10cm,9,0,2,0,0.0024,RS,1995,1,Core,279500,4867300,795,12.62,0.05,675,56,18.935368937257,1995,2005,2015,10,10,M,NH.high
p037,ACPE,"striped maple",8to10cm,9,0,1,0,0.0024,STM,1995,1,Core,279500,4867300,795,12.62,0.05,675,56,18.935368937257,1995,2005,2015,10,10,M,NH.high
p038,ABBA,"balsam fir",8to10cm,9,0,3,1,0.0024,BF,1995,1,Core,279500,4867200,795,12.62,0.05,680,332,16.4552884642496,1995,2005,2015,10,10,M,NH.high
p038,ACSP,"mountain maple",8to10cm,9,0,1,0,0.0024,MM,1995,1,Core,279500,4867200,795,12.62,0.05,680,332,16.4552884642496,1995,2005,2015,10,10,M,NH.high
p038,PIRU,"red spruce",8to10cm,9,0,6,2,0.0024,RS,1995,1,Core,279500,4867200,795,12.62,0.05,680,332,16.4552884642496,1995,2005,2015,10,10,M,NH.high
p038,ACPE,"striped maple",8to10cm,9,0,0,1,0.0024,STM,1995,1,Core,279500,4867200,795,12.62,0.05,680,332,16.4552884642496,1995,2005,2015,10,10,M,NH.high
p039,ABBA,"balsam fir",8to10cm,9,0,0,1,0.0024,BF,1995,1,Core,279500,4867000,795,12.62,0.05,700,11,12.9877323716919,1995,2005,2015,10,10,M,SF.spruce
p039,ACSP,"mountain maple",8to10cm,9,0,0,2,0.0024,MM,1995,1,Core,279500,4867000,795,12.62,0.05,700,11,12.9877323716919,1995,2005,2015,10,10,M,SF.spruce
p039,PIRU,"red spruce",8to10cm,9,0,2,1,0.0024,RS,1995,1,Core,279500,4867000,795,12.62,0.05,700,11,12.9877323716919,1995,2005,2015,10,10,M,SF.spruce
p039,ACPE,"striped maple",8to10cm,9,0,2,4,0.0024,STM,1995,1,Core,279500,4867000,795,12.62,0.05,700,11,12.9877323716919,1995,2005,2015,10,10,M,SF.spruce
p040,ABBA,"balsam fir",8to10cm,9,0,2,4,0.0024,BF,1995,1,Core,279500,4866900,795,12.62,0.05,730,341,28.7585055055267,1995,2005,2015,10,10,H,NH.high
p040,PIRU,"red spruce",8to10cm,9,0,5,4,0.0024,RS,1995,1,Core,279500,4866900,795,12.62,0.05,730,341,28.7585055055267,1995,2005,2015,10,10,H,NH.high
p040,ACPE,"striped maple",8to10cm,9,0,0,2,0.0024,STM,1995,1,Core,279500,4866900,795,12.62,0.05,730,341,28.7585055055267,1995,2005,2015,10,10,H,NH.high
p041,ABBA,"balsam fir",8to10cm,9,2,16,2,0.0024,BF,1995,1,Core,279500,4866700,795,12.62,0.05,820,360,31.5298788878983,1995,2005,2015,10,10,H,SF.firbirch
p041,SOAM,"mountain ash",8to10cm,9,0,4,0,0.0024,MA,1995,1,Core,279500,4866700,795,12.62,0.05,820,360,31.5298788878983,1995,2005,2015,10,10,H,SF.firbirch
p041,PIRU,"red spruce",8to10cm,9,0,2,1,0.0024,RS,1995,1,Core,279500,4866700,795,12.62,0.05,820,360,31.5298788878983,1995,2005,2015,10,10,H,SF.firbirch
p042,ABBA,"balsam fir",8to10cm,9,0,14,13,0.0024,BF,1995,1,Core,279500,4866600,795,12.62,0.05,850,284,15.5403951864442,1995,2005,2015,10,10,H,SF.firbirch
p042,SOAM,"mountain ash",8to10cm,9,0,0,21,0.0024,MA,1995,1,Core,279500,4866600,795,12.62,0.05,850,284,15.5403951864442,1995,2005,2015,10,10,H,SF.firbirch
p042,PIRU,"red spruce",8to10cm,9,0,6,3,0.0024,RS,1995,1,Core,279500,4866600,795,12.62,0.05,850,284,15.5403951864442,1995,2005,2015,10,10,H,SF.firbirch
p043,FAGR,beech,8to10cm,9,0,2,1,0.0024,AB,1995,1,Core,280000,4866400,800,12.62,0.05,705,81,17.5427322094427,1995,2005,2015,10,10,M,NH.high
p043,SOAM,"mountain ash",8to10cm,9,0,0,1,0.0024,MA,1995,1,Core,280000,4866400,800,12.62,0.05,705,81,17.5427322094427,1995,2005,2015,10,10,M,NH.high
p043,PIRU,"red spruce",8to10cm,9,0,4,1,0.0024,RS,1995,1,Core,280000,4866400,800,12.62,0.05,705,81,17.5427322094427,1995,2005,2015,10,10,M,NH.high
p043,ACPE,"striped maple",8to10cm,9,0,0,9,0.0024,STM,1995,1,Core,280000,4866400,800,12.62,0.05,705,81,17.5427322094427,1995,2005,2015,10,10,M,NH.high
p044,ABBA,"balsam fir",8to10cm,9,1,2,0,0.0024,BF,1995,1,Core,280000,4866600,800,12.62,0.05,725,112,52.5754099925347,1995,2005,2015,10,10,H,SF.firbirch
p044,PIRU,"red spruce",8to10cm,9,0,2,1,0.0024,RS,1995,1,Core,280000,4866600,800,12.62,0.05,725,112,52.5754099925347,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,"balsam fir",8to10cm,9,2,19,1,0.0024,BF,1995,1,Core,280000,4866700,800,12.62,0.05,750,76,50.8304693908335,1995,2005,2015,10,10,H,SF.firbirch
p045,BEPA,"paper birch",8to10cm,9,1,7,0,0.0024,PB,1995,1,Core,280000,4866700,800,12.62,0.05,750,76,50.8304693908335,1995,2005,2015,10,10,H,SF.firbirch
p045,PIRU,"red spruce",8to10cm,9,0,3,2,0.0024,RS,1995,1,Core,280000,4866700,800,12.62,0.05,750,76,50.8304693908335,1995,2005,2015,10,10,H,SF.firbirch
p046,ABBA,"balsam fir",8to10cm,9,0,4,2,0.0024,BF,1995,1,Core,280000,4866900,800,12.62,0.05,750,46,34.0860625138579,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,"red spruce",8to10cm,9,1,2,7,0.0024,RS,1995,1,Core,280000,4866900,800,12.62,0.05,750,46,34.0860625138579,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,"balsam fir",8to10cm,9,1,22,3,0.0024,BF,1995,1,Core,280000,4867000,800,12.62,0.05,750,62,7.83114654393806,1995,2005,2015,10,10,H,SF.spruce
p047,SOAM,"mountain ash",8to10cm,9,1,3,0,0.0024,MA,1995,1,Core,280000,4867000,800,12.62,0.05,750,62,7.83114654393806,1995,2005,2015,10,10,H,SF.spruce
p047,ACSP,"mountain maple",8to10cm,9,0,2,0,0.0024,MM,1995,1,Core,280000,4867000,800,12.62,0.05,750,62,7.83114654393806,1995,2005,2015,10,10,H,SF.spruce
p047,PIRU,"red spruce",8to10cm,9,0,0,2,0.0024,RS,1995,1,Core,280000,4867000,800,12.62,0.05,750,62,7.83114654393806,1995,2005,2015,10,10,H,SF.spruce
p048,SOAM,"mountain ash",8to10cm,9,2,3,0,0.0024,MA,1995,1,Core,280000,4867200,800,12.62,0.05,680,15,43.4812374960933,1995,2005,2015,10,10,M,SF.spruce
p048,PRPE,"pin cherry",8to10cm,9,0,0,2,0.0024,PC,1995,1,Core,280000,4867200,800,12.62,0.05,680,15,43.4812374960933,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,"red spruce",8to10cm,9,0,0,1,0.0024,RS,1995,1,Core,280000,4867200,800,12.62,0.05,680,15,43.4812374960933,1995,2005,2015,10,10,M,SF.spruce
p048,ACPE,"striped maple",8to10cm,9,0,1,0,0.0024,STM,1995,1,Core,280000,4867200,800,12.62,0.05,680,15,43.4812374960933,1995,2005,2015,10,10,M,SF.spruce
p049,FAGR,beech,8to10cm,9,0,9,2,0.0024,AB,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p049,ABBA,"balsam fir",8to10cm,9,0,0,1,0.0024,BF,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p049,SOAM,"mountain ash",8to10cm,9,0,0,1,0.0024,MA,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p049,PIRU,"red spruce",8to10cm,9,0,0,1,0.0024,RS,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p049,ACPE,"striped maple",8to10cm,9,0,6,7,0.0024,STM,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p050,FAGR,beech,8to10cm,9,0,7,5,0.0024,AB,1995,1,Core,280000,4867500,800,12.62,0.05,620,36,28.6745385758807,1995,2005,2015,10,10,L,NH.wood
p050,ACSP,"mountain maple",8to10cm,9,0,1,3,0.0024,MM,1995,1,Core,280000,4867500,800,12.62,0.05,620,36,28.6745385758807,1995,2005,2015,10,10,L,NH.wood
p050,ACSA,"sugar maple",8to10cm,9,0,2,0,0.0024,SM,1995,1,Core,280000,4867500,800,12.62,0.05,620,36,28.6745385758807,1995,2005,2015,10,10,L,NH.wood
p050,ACPE,"striped maple",8to10cm,9,0,0,6,0.0024,STM,1995,1,Core,280000,4867500,800,12.62,0.05,620,36,28.6745385758807,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,8to10cm,9,0,13,1,0.0024,AB,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p051,ACSP,"mountain maple",8to10cm,9,0,1,0,0.0024,MM,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p051,ACSA,"sugar maple",8to10cm,9,0,1,1,0.0024,SM,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p051,ACPE,"striped maple",8to10cm,9,0,5,0,0.0024,STM,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p051,BEAL,"yellow birch",8to10cm,9,0,1,2,0.0024,YB,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p052,FAGR,beech,8to10cm,9,0,0,1,0.0024,AB,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p052,ABBA,"balsam fir",8to10cm,9,0,0,1,0.0024,BF,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p052,PIRU,"red spruce",8to10cm,9,0,1,0,0.0024,RS,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p052,ACPE,"striped maple",8to10cm,9,0,2,2,0.0024,STM,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p052,FRAM,"white ash",8to10cm,9,0,0,1,0.0024,WA,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p053,FAGR,beech,8to10cm,9,0,5,4,0.0024,AB,1995,1,Core,280000,4867900,800,12.62,0.05,520,0,22.1694662642939,1995,2005,2015,10,10,L,NH.high
p053,ACSP,"mountain maple",8to10cm,9,0,0,7,0.0024,MM,1995,1,Core,280000,4867900,800,12.62,0.05,520,0,22.1694662642939,1995,2005,2015,10,10,L,NH.high
p053,ACSA,"sugar maple",8to10cm,9,0,0,1,0.0024,SM,1995,1,Core,280000,4867900,800,12.62,0.05,520,0,22.1694662642939,1995,2005,2015,10,10,L,NH.high
p053,ACPE,"striped maple",8to10cm,9,0,1,9,0.0024,STM,1995,1,Core,280000,4867900,800,12.62,0.05,520,0,22.1694662642939,1995,2005,2015,10,10,L,NH.high
p054,FAGR,beech,8to10cm,9,0,1,0,0.0024,AB,1995,1,Core,280000,4868100,800,12.62,0.05,480,310,14.4498128328079,1995,2005,2015,10,10,L,NH.hemlock
p054,PIRU,"red spruce",8to10cm,9,0,2,0,0.0024,RS,1995,1,Core,280000,4868100,800,12.62,0.05,480,310,14.4498128328079,1995,2005,2015,10,10,L,NH.hemlock
p054,ACPE,"striped maple",8to10cm,9,0,3,4,0.0024,STM,1995,1,Core,280000,4868100,800,12.62,0.05,480,310,14.4498128328079,1995,2005,2015,10,10,L,NH.hemlock
p055,FAGR,beech,8to10cm,9,0,8,0,0.0024,AB,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p055,ABBA,"balsam fir",8to10cm,9,0,3,16,0.0024,BF,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p055,TSCA,hemlock,8to10cm,9,0,0,1,0.0024,EH,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p055,PIRU,"red spruce",8to10cm,9,0,4,1,0.0024,RS,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p055,ACPE,"striped maple",8to10cm,9,0,0,3,0.0024,STM,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p056,ABBA,"balsam fir",8to10cm,9,0,3,11,0.0024,BF,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,8to10cm,9,0,5,11,0.0024,EH,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,AMSP,juneberry,8to10cm,9,0,1,0,0.0024,JB,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,PIRU,"red spruce",8to10cm,9,0,0,7,0.0024,RS,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,ACPE,"striped maple",8to10cm,9,0,0,3,0.0024,STM,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,BEAL,"yellow birch",8to10cm,9,0,7,10,0.0024,YB,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p057,FAGR,beech,8to10cm,9,0,2,1,0.0024,AB,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p057,ABBA,"balsam fir",8to10cm,9,0,4,5,0.0024,BF,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p057,ACRU,"red maple",8to10cm,9,0,0,1,0.0024,RM,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p057,PIRU,"red spruce",8to10cm,9,0,6,0,0.0024,RS,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p057,ACPE,"striped maple",8to10cm,9,0,0,1,0.0024,STM,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p058,FAGR,beech,8to10cm,9,0,1,0,0.0024,AB,1995,1,Core,279000,4868700,790,12.62,0.05,500,240,13.7575701006119,1995,2005,2015,10,10,L,NH.high
p058,ACRU,"red maple",8to10cm,9,0,0,1,0.0024,RM,1995,1,Core,279000,4868700,790,12.62,0.05,500,240,13.7575701006119,1995,2005,2015,10,10,L,NH.high
p058,ACSA,"sugar maple",8to10cm,9,0,1,0,0.0024,SM,1995,1,Core,279000,4868700,790,12.62,0.05,500,240,13.7575701006119,1995,2005,2015,10,10,L,NH.high
p058,ACPE,"striped maple",8to10cm,9,0,2,1,0.0024,STM,1995,1,Core,279000,4868700,790,12.62,0.05,500,240,13.7575701006119,1995,2005,2015,10,10,L,NH.high
p059,ACSP,"mountain maple",8to10cm,9,0,4,1,0.0024,MM,1995,1,Core,279000,4868800,790,12.62,0.05,555,230,29.3052095582534,1995,2005,2015,10,10,L,NH.high
p059,PIRU,"red spruce",8to10cm,9,0,2,0,0.0024,RS,1995,1,Core,279000,4868800,790,12.62,0.05,555,230,29.3052095582534,1995,2005,2015,10,10,L,NH.high
p059,ACPE,"striped maple",8to10cm,9,0,3,0,0.0024,STM,1995,1,Core,279000,4868800,790,12.62,0.05,555,230,29.3052095582534,1995,2005,2015,10,10,L,NH.high
p060,FAGR,beech,8to10cm,9,0,6,0,0.0024,AB,1995,1,Core,279000,4869000,790,12.62,0.05,620,125,9.28649932581595,1995,2005,2015,10,10,L,NH.wood
p060,PIRU,"red spruce",8to10cm,9,0,1,0,0.0024,RS,1995,1,Core,279000,4869000,790,12.62,0.05,620,125,9.28649932581595,1995,2005,2015,10,10,L,NH.wood
p060,ACPE,"striped maple",8to10cm,9,0,0,1,0.0024,STM,1995,1,Core,279000,4869000,790,12.62,0.05,620,125,9.28649932581595,1995,2005,2015,10,10,L,NH.wood
p060,BEAL,"yellow birch",8to10cm,9,0,1,2,0.0024,YB,1995,1,Core,279000,4869000,790,12.62,0.05,620,125,9.28649932581595,1995,2005,2015,10,10,L,NH.wood
p061,FAGR,beech,8to10cm,9,0,1,3,0.0024,AB,1995,1,Core,279000,4869100,790,12.62,0.05,630,150,2.61859215691869,1995,2005,2015,10,10,M,NH.high
p061,ABBA,"balsam fir",8to10cm,9,1,2,0,0.0024,BF,1995,1,Core,279000,4869100,790,12.62,0.05,630,150,2.61859215691869,1995,2005,2015,10,10,M,NH.high
p061,PIRU,"red spruce",8to10cm,9,1,2,2,0.0024,RS,1995,1,Core,279000,4869100,790,12.62,0.05,630,150,2.61859215691869,1995,2005,2015,10,10,M,NH.high
p061,ACPE,"striped maple",8to10cm,9,0,0,2,0.0024,STM,1995,1,Core,279000,4869100,790,12.62,0.05,630,150,2.61859215691869,1995,2005,2015,10,10,M,NH.high
p062,FAGR,beech,8to10cm,9,0,2,0,0.0024,AB,1995,1,Core,279000,4869300,790,12.62,0.05,620,350,6.60303747399489,1995,2005,2015,10,10,L,NH.high
p062,ACSP,"mountain maple",8to10cm,9,0,1,9,0.0024,MM,1995,1,Core,279000,4869300,790,12.62,0.05,620,350,6.60303747399489,1995,2005,2015,10,10,L,NH.high
p062,PIRU,"red spruce",8to10cm,9,0,0,1,0.0024,RS,1995,1,Core,279000,4869300,790,12.62,0.05,620,350,6.60303747399489,1995,2005,2015,10,10,L,NH.high
