TreeID,FirstObs,PlotTag,Tag_15_current,Species_BEST_15,DBH_95,CrownStatus_95,TreeStatus_95,DBH_05,CrownStatus_05,TreeStatus_05,DBH_15,CrownStatus_15,TreeStatus_15,BBD_15,Time9505yr,Time0515yr,PlotAreaha,ElevB,Species4,SppCommon,Species2,Type,BIG5,YrRecruit
1_13452,First,p377,t0882,YB,19.2,C,1,20.3,C,1,22.2,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_13453,First,p377,t0883,YB,13.8,C,1,15,I,1,16.5,I,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_13454,First,p377,t0884,YB,34.5,I,1,34.9,C,1,35.9,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_13455,First,p377,t0885,EH,18.8,S,1,21.8,I,1,25.1,I,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13456,First,p377,t0886,AB,47.8,C,1,47.8,NA,4,47.2,NA,5,NA,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_13457,First,p377,t0887,YB,33.8,NA,4,33.8,NA,5,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_13458,First,p377,t0888,EH,16.1,S,1,18.4,I,1,20.8,C,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13459,First,p377,t0889,EH,10.3,S,1,11.2,S,1,11.7,S,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13460,First,p377,t0890,RM,36.6,C,1,38.1,D,1,39.1,D,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_13461,First,p377,t0891,RM,22.7,I,1,23.9,I,1,25.2,C,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_13462,First,p377,t0892,EH,15.2,I,1,18.9,I,1,22.2,I,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13463,First,p377,t0893,EH,12.9,S,1,14.7,S,1,16.2,I,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13464,First,p377,t0894,EH,11.5,S,1,14.8,I,1,18.7,I,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13465,First,p377,t14652,YB,18.4,I,1,18.4,NA,5,17.5,NA,5,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_13466,First,p377,t0896,EH,19.3,I,1,22,I,1,23,I,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13467,First,p377,t0897,EH,19.4,I,1,21.9,S,1,24,I,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13468,First,p377,t0898,EH,16.9,S,1,19.6,I,1,21.1,I,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13469,First,p377,t0899,EH,12.3,S,1,15.3,I,1,18,I,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13470,First,p377,t0900,YB,47.1,C,1,48.4,C,1,50.3,C,2,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_13471,First,p377,t0912,EH,14.1,S,1,16.6,S,1,18.3,S,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13472,First,p377,t0913,YB,12.7,S,1,14,I,1,14.4,S,2,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_13473,First,p377,t0914,YB,28.5,C,1,40.5,C,1,42.3,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_13474,First,p377,t0915,EH,15.2,S,1,19.8,I,1,22.7,I,1,NA,10,10,0.05,L,TSCA,hemlock,EH,Conifer,0,1995
1_13475,First,p377,t0916,YB,35.4,NA,5,35.4,NA,6,NA,NA,NA,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_13476,First,p377,t0917,YB,16,I,1,16.8,I,1,16.4,NA,4,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_13477,First,p377,t0918,YB,10.9,S,1,11.1,S,2,11.2,S,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_13478,First,p377,t0919,QA,26.3,C,1,26.8,C,3,26.5,NA,5,NA,10,10,0.05,L,POTR,"quaking aspen",QA,Hardwood,0,1995
1_13479,First,p377,t0920,AB,10.2,S,1,11.9,I,1,13.5,I,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
