PlotTag,Species4,SppCommon,DBH,CrownStatus,TreeStatus,Year,PlotGrid,UTM.Easting,UTM.Northing,Transect No.,PlotRadiusm,PlotAreaha,SapAreaha,Elevationm,Aspectdeg,Slopeper,FirstMeasured,SecondMeasured,ThirdMeasured,Time9505yr,Time0515yr,ElevB,foresttype
p019,FAGR,beech,2.1,NA,1,2005,Core,279500,4870000,795,12.62,0.05,0.005048,670,116,14.68746267,1995,2005,2015,10,10,M,NH.wood
p019,FAGR,beech,2.4,NA,1,2005,Core,279500,4870000,795,12.62,0.05,0.005048,670,116,14.68746267,1995,2005,2015,10,10,M,NH.wood
p019,FAGR,beech,8,NA,1,2005,Core,279500,4870000,795,12.62,0.05,0.005048,670,116,14.68746267,1995,2005,2015,10,10,M,NH.wood
p019,FAGR,beech,3.4,NA,1,2005,Core,279500,4870000,795,12.62,0.05,0.005048,670,116,14.68746267,1995,2005,2015,10,10,M,NH.wood
p019,FAGR,beech,3,NA,1,2005,Core,279500,4870000,795,12.62,0.05,0.005048,670,116,14.68746267,1995,2005,2015,10,10,M,NH.wood
p019,FAGR,beech,9.2,NA,1,2005,Core,279500,4870000,795,12.62,0.05,0.005048,670,116,14.68746267,1995,2005,2015,10,10,M,NH.wood
p020,ACPE,striped maple,3.1,NA,1,2005,Core,279500,4869900,795,12.62,0.05,0.005048,670,156,13.87614668,1995,2005,2015,10,10,M,SF.spruce
p020,PIRU,red spruce,2.8,NA,1,2005,Core,279500,4869900,795,12.62,0.05,0.005048,670,156,13.87614668,1995,2005,2015,10,10,M,SF.spruce
p020,PIRU,red spruce,2.2,NA,1,2005,Core,279500,4869900,795,12.62,0.05,0.005048,670,156,13.87614668,1995,2005,2015,10,10,M,SF.spruce
p021,ACSA,sugar maple,7,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,2.9,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,3.5,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,2,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,3,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,2.9,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,4.7,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,2.3,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,2,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,3,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,8.1,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,7.7,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p021,FAGR,beech,7.4,NA,1,2005,Core,279500,4869700,795,12.62,0.05,0.005048,655,102,20.52705203,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,4.4,NA,1,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,9.6,NA,1,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,3.1,NA,1,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,9.8,NA,1,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,2.4,NA,1,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,5.6,NA,2,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,2.7,NA,1,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,8.7,NA,1,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,2.8,NA,1,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p022,FAGR,beech,5.9,NA,1,2005,Core,279500,4869600,795,12.62,0.05,0.005048,675,98,12.94829503,1995,2005,2015,10,10,M,NH.wood
p023,BEAL,yellow birch,3.2,NA,3,2005,Core,279500,4869400,795,12.62,0.05,0.005048,640,224,6.155193125,1995,2005,2015,10,10,M,NH.wood
p023,FAGR,beech,4.3,NA,1,2005,Core,279500,4869400,795,12.62,0.05,0.005048,640,224,6.155193125,1995,2005,2015,10,10,M,NH.wood
p023,FAGR,beech,4.3,NA,1,2005,Core,279500,4869400,795,12.62,0.05,0.005048,640,224,6.155193125,1995,2005,2015,10,10,M,NH.wood
p023,FAGR,beech,3.2,NA,1,2005,Core,279500,4869400,795,12.62,0.05,0.005048,640,224,6.155193125,1995,2005,2015,10,10,M,NH.wood
p023,FAGR,beech,4.6,NA,1,2005,Core,279500,4869400,795,12.62,0.05,0.005048,640,224,6.155193125,1995,2005,2015,10,10,M,NH.wood
p023,FAGR,beech,2.3,NA,1,2005,Core,279500,4869400,795,12.62,0.05,0.005048,640,224,6.155193125,1995,2005,2015,10,10,M,NH.wood
p024,FAGR,beech,3.2,NA,1,2005,Core,279500,4869300,795,12.62,0.05,0.005048,630,249,7.72384235,1995,2005,2015,10,10,M,NH.wood
p024,FAGR,beech,4.9,NA,1,2005,Core,279500,4869300,795,12.62,0.05,0.005048,630,249,7.72384235,1995,2005,2015,10,10,M,NH.wood
p024,FAGR,beech,2.1,NA,1,2005,Core,279500,4869300,795,12.62,0.05,0.005048,630,249,7.72384235,1995,2005,2015,10,10,M,NH.wood
p024,FAGR,beech,4.2,NA,1,2005,Core,279500,4869300,795,12.62,0.05,0.005048,630,249,7.72384235,1995,2005,2015,10,10,M,NH.wood
p024,FAGR,beech,2.9,NA,1,2005,Core,279500,4869300,795,12.62,0.05,0.005048,630,249,7.72384235,1995,2005,2015,10,10,M,NH.wood
p024,FAGR,beech,2.2,NA,1,2005,Core,279500,4869300,795,12.62,0.05,0.005048,630,249,7.72384235,1995,2005,2015,10,10,M,NH.wood
p024,FAGR,beech,5.1,NA,1,2005,Core,279500,4869300,795,12.62,0.05,0.005048,630,249,7.72384235,1995,2005,2015,10,10,M,NH.wood
p025,FAGR,beech,3.5,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,6.4,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,2.2,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,2,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,7.2,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,2.2,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,2.3,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,3.2,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,2.6,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,2.4,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p025,FAGR,beech,3.5,NA,1,2005,Core,279500,4869100,795,12.62,0.05,0.005048,620,25,3.637705916,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,2.8,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,2.2,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,4,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,2.4,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,2,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,2,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,3.3,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,3.4,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,6.2,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,3.5,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p026,FAGR,beech,3.1,NA,1,2005,Core,279500,4869000,795,12.62,0.05,0.005048,620,180,8.748866353,1995,2005,2015,10,10,L,NH.wood
p028,ACSA,sugar maple,7.3,NA,1,2005,Core,279500,4868700,795,12.62,0.05,0.005048,540,196,22.71944258,1995,2005,2015,10,10,L,NH.high
p029,FAGR,beech,6.4,NA,1,2005,Core,279500,4868500,795,12.62,0.05,0.005048,490,168,19.92147824,1995,2005,2015,10,10,L,NH.wood
p029,FAGR,beech,2.2,NA,1,2005,Core,279500,4868500,795,12.62,0.05,0.005048,490,168,19.92147824,1995,2005,2015,10,10,L,NH.wood
p029,FAGR,beech,2.1,NA,1,2005,Core,279500,4868500,795,12.62,0.05,0.005048,490,168,19.92147824,1995,2005,2015,10,10,L,NH.wood
p029,FAGR,beech,2.2,NA,1,2005,Core,279500,4868500,795,12.62,0.05,0.005048,490,168,19.92147824,1995,2005,2015,10,10,L,NH.wood
p029,FAGR,beech,4,NA,1,2005,Core,279500,4868500,795,12.62,0.05,0.005048,490,168,19.92147824,1995,2005,2015,10,10,L,NH.wood
p029,FAGR,beech,3.2,NA,1,2005,Core,279500,4868500,795,12.62,0.05,0.005048,490,168,19.92147824,1995,2005,2015,10,10,L,NH.wood
p030,FAGR,beech,5.8,NA,1,2005,Core,279500,4868400,795,12.62,0.05,0.005048,450,226,11.39356083,1995,2005,2015,10,10,L,NH.wood
p030,ACSA,sugar maple,3.3,NA,1,2005,Core,279500,4868400,795,12.62,0.05,0.005048,450,226,11.39356083,1995,2005,2015,10,10,L,NH.wood
p031,ABBA,balsam fir,2.9,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,ACRU,red maple,4.2,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,PIRU,red spruce,3.8,NA,4,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,PIRU,red spruce,8.8,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,PIRU,red spruce,3.7,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,PIRU,red spruce,5.2,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,ACRU,red maple,7.3,NA,5,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,FAGR,beech,5.1,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,ABBA,balsam fir,5.3,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,ABBA,balsam fir,4.8,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,FAGR,beech,6.3,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,ABBA,balsam fir,3.5,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,ABBA,balsam fir,3.7,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,ABBA,balsam fir,5.1,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p031,ABBA,balsam fir,2.4,NA,1,2005,Core,279500,4868200,795,12.62,0.05,0.005048,450,346,10.62807862,1995,2005,2015,10,10,L,NH.high
p032,ACSA,sugar maple,4.5,NA,3,2005,Core,279500,4868100,795,12.62,0.05,0.005048,490,340,30.78524614,1995,2005,2015,10,10,L,NH.wood
p032,ACSA,sugar maple,5.9,NA,1,2005,Core,279500,4868100,795,12.62,0.05,0.005048,490,340,30.78524614,1995,2005,2015,10,10,L,NH.wood
p032,ACSA,sugar maple,6.9,NA,1,2005,Core,279500,4868100,795,12.62,0.05,0.005048,490,340,30.78524614,1995,2005,2015,10,10,L,NH.wood
p033,ACSA,sugar maple,9.4,NA,1,2005,Core,279500,4867900,795,12.62,0.05,0.005048,565,4,35.73956132,1995,2005,2015,10,10,L,NH.wood
p034,ACPE,striped maple,2,NA,1,2005,Core,279500,4867800,795,12.62,0.05,0.005048,600,25,28.17674982,1995,2005,2015,10,10,L,NH.high
p034,ACSA,sugar maple,6.6,NA,1,2005,Core,279500,4867800,795,12.62,0.05,0.005048,600,25,28.17674982,1995,2005,2015,10,10,L,NH.high
p034,BEAL,yellow birch,9.6,NA,1,2005,Core,279500,4867800,795,12.62,0.05,0.005048,600,25,28.17674982,1995,2005,2015,10,10,L,NH.high
p034,ACSA,sugar maple,2.4,NA,1,2005,Core,279500,4867800,795,12.62,0.05,0.005048,600,25,28.17674982,1995,2005,2015,10,10,L,NH.high
p034,ABBA,balsam fir,3.4,NA,1,2005,Core,279500,4867800,795,12.62,0.05,0.005048,600,25,28.17674982,1995,2005,2015,10,10,L,NH.high
p034,ABBA,balsam fir,2.6,NA,1,2005,Core,279500,4867800,795,12.62,0.05,0.005048,600,25,28.17674982,1995,2005,2015,10,10,L,NH.high
p034,ACPE,striped maple,3.5,NA,1,2005,Core,279500,4867800,795,12.62,0.05,0.005048,600,25,28.17674982,1995,2005,2015,10,10,L,NH.high
p035,ACSA,sugar maple,4.3,NA,1,2005,Core,279500,4867600,795,12.62,0.05,0.005048,620,6,21.7425904,1995,2005,2015,10,10,L,NH.high
p035,FAGR,beech,5.6,NA,1,2005,Core,279500,4867600,795,12.62,0.05,0.005048,620,6,21.7425904,1995,2005,2015,10,10,L,NH.high
p035,PIRU,red spruce,7.4,NA,1,2005,Core,279500,4867600,795,12.62,0.05,0.005048,620,6,21.7425904,1995,2005,2015,10,10,L,NH.high
p035,FAGR,beech,2,NA,1,2005,Core,279500,4867600,795,12.62,0.05,0.005048,620,6,21.7425904,1995,2005,2015,10,10,L,NH.high
p035,ACSA,sugar maple,2.5,NA,5,2005,Core,279500,4867600,795,12.62,0.05,0.005048,620,6,21.7425904,1995,2005,2015,10,10,L,NH.high
p035,ACSA,sugar maple,9.7,NA,1,2005,Core,279500,4867600,795,12.62,0.05,0.005048,620,6,21.7425904,1995,2005,2015,10,10,L,NH.high
p035,FAGR,beech,2,NA,1,2005,Core,279500,4867600,795,12.62,0.05,0.005048,620,6,21.7425904,1995,2005,2015,10,10,L,NH.high
p035,ACSA,sugar maple,6.5,NA,1,2005,Core,279500,4867600,795,12.62,0.05,0.005048,620,6,21.7425904,1995,2005,2015,10,10,L,NH.high
p035,ACSA,sugar maple,3.7,NA,1,2005,Core,279500,4867600,795,12.62,0.05,0.005048,620,6,21.7425904,1995,2005,2015,10,10,L,NH.high
p037,PIRU,red spruce,7.1,NA,1,2005,Core,279500,4867300,795,12.62,0.05,0.005048,675,56,18.93536894,1995,2005,2015,10,10,M,NH.high
p037,ABBA,balsam fir,2.4,NA,1,2005,Core,279500,4867300,795,12.62,0.05,0.005048,675,56,18.93536894,1995,2005,2015,10,10,M,NH.high
p037,ABBA,balsam fir,4.9,NA,1,2005,Core,279500,4867300,795,12.62,0.05,0.005048,675,56,18.93536894,1995,2005,2015,10,10,M,NH.high
p037,PIRU,red spruce,5.2,NA,1,2005,Core,279500,4867300,795,12.62,0.05,0.005048,675,56,18.93536894,1995,2005,2015,10,10,M,NH.high
p038,PIRU,red spruce,3.8,NA,1,2005,Core,279500,4867200,795,12.62,0.05,0.005048,680,332,16.45528846,1995,2005,2015,10,10,M,NH.high
p038,PIRU,red spruce,5.7,NA,1,2005,Core,279500,4867200,795,12.62,0.05,0.005048,680,332,16.45528846,1995,2005,2015,10,10,M,NH.high
p038,PIRU,red spruce,5.7,NA,1,2005,Core,279500,4867200,795,12.62,0.05,0.005048,680,332,16.45528846,1995,2005,2015,10,10,M,NH.high
p038,PIRU,red spruce,8.2,NA,1,2005,Core,279500,4867200,795,12.62,0.05,0.005048,680,332,16.45528846,1995,2005,2015,10,10,M,NH.high
p038,PIRU,red spruce,7.9,NA,1,2005,Core,279500,4867200,795,12.62,0.05,0.005048,680,332,16.45528846,1995,2005,2015,10,10,M,NH.high
p038,PIRU,red spruce,7.5,NA,1,2005,Core,279500,4867200,795,12.62,0.05,0.005048,680,332,16.45528846,1995,2005,2015,10,10,M,NH.high
p038,PIRU,red spruce,4.5,NA,1,2005,Core,279500,4867200,795,12.62,0.05,0.005048,680,332,16.45528846,1995,2005,2015,10,10,M,NH.high
p038,ABBA,balsam fir,2.6,NA,1,2005,Core,279500,4867200,795,12.62,0.05,0.005048,680,332,16.45528846,1995,2005,2015,10,10,M,NH.high
p038,BEAL,yellow birch,5.7,NA,5,2005,Core,279500,4867200,795,12.62,0.05,0.005048,680,332,16.45528846,1995,2005,2015,10,10,M,NH.high
p039,ABBA,balsam fir,7.9,NA,4,2005,Core,279500,4867000,795,12.62,0.05,0.005048,700,11,12.98773237,1995,2005,2015,10,10,M,SF.spruce
p040,PIRU,red spruce,2.9,NA,1,2005,Core,279500,4866900,795,12.62,0.05,0.005048,730,341,28.75850551,1995,2005,2015,10,10,H,NH.high
p040,PIRU,red spruce,4.1,NA,1,2005,Core,279500,4866900,795,12.62,0.05,0.005048,730,341,28.75850551,1995,2005,2015,10,10,H,NH.high
p040,PIRU,red spruce,2.6,NA,1,2005,Core,279500,4866900,795,12.62,0.05,0.005048,730,341,28.75850551,1995,2005,2015,10,10,H,NH.high
p040,PIRU,red spruce,6.9,NA,1,2005,Core,279500,4866900,795,12.62,0.05,0.005048,730,341,28.75850551,1995,2005,2015,10,10,H,NH.high
p040,PIRU,red spruce,6.4,NA,1,2005,Core,279500,4866900,795,12.62,0.05,0.005048,730,341,28.75850551,1995,2005,2015,10,10,H,NH.high
p040,ABBA,balsam fir,8,NA,4,2005,Core,279500,4866900,795,12.62,0.05,0.005048,730,341,28.75850551,1995,2005,2015,10,10,H,NH.high
p041,PIRU,red spruce,3.2,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,6.6,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,PIRU,red spruce,3.2,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,SOAM,mountain ash,4.2,NA,3,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,SOAM,mountain ash,3.8,NA,3,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,SOAM,mountain ash,3,NA,2,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,8.8,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,7,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,6,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,5.9,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,2.1,NA,4,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,6.6,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,4.4,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,7.3,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,8.3,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,9.5,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,5.8,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,9.6,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,3.9,NA,3,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,3.9,NA,4,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,4.7,NA,4,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,3.9,NA,4,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,3.8,NA,4,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,SOAM,mountain ash,8.2,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,2.1,NA,4,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,3.3,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,5.7,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,2.8,NA,4,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,4.2,NA,3,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,2.9,NA,4,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,2.3,NA,4,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,5,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p041,ABBA,balsam fir,7.5,NA,1,2005,Core,279500,4866700,795,12.62,0.05,0.005048,820,360,31.52987889,1995,2005,2015,10,10,H,SF.firbirch
p042,PIRU,red spruce,3,NA,1,2005,Core,279500,4866600,795,12.62,0.05,0.005048,850,284,15.54039519,1995,2005,2015,10,10,H,SF.firbirch
p042,ABBA,balsam fir,6.1,NA,1,2005,Core,279500,4866600,795,12.62,0.05,0.005048,850,284,15.54039519,1995,2005,2015,10,10,H,SF.firbirch
p042,PIRU,red spruce,9,NA,1,2005,Core,279500,4866600,795,12.62,0.05,0.005048,850,284,15.54039519,1995,2005,2015,10,10,H,SF.firbirch
p042,ABBA,balsam fir,5.3,NA,1,2005,Core,279500,4866600,795,12.62,0.05,0.005048,850,284,15.54039519,1995,2005,2015,10,10,H,SF.firbirch
p042,ABBA,balsam fir,5.5,NA,1,2005,Core,279500,4866600,795,12.62,0.05,0.005048,850,284,15.54039519,1995,2005,2015,10,10,H,SF.firbirch
p042,ABBA,balsam fir,8,NA,1,2005,Core,279500,4866600,795,12.62,0.05,0.005048,850,284,15.54039519,1995,2005,2015,10,10,H,SF.firbirch
p042,PIRU,red spruce,9.1,NA,1,2005,Core,279500,4866600,795,12.62,0.05,0.005048,850,284,15.54039519,1995,2005,2015,10,10,H,SF.firbirch
p042,PIRU,red spruce,2,NA,1,2005,Core,279500,4866600,795,12.62,0.05,0.005048,850,284,15.54039519,1995,2005,2015,10,10,H,SF.firbirch
